tweetText_clean,tweetText,label,image_link,link_status,id,event
Independent cartoonist @DaveBrownToons on the story behind our #CharlieHebdo front page image,Independent cartoonist @DaveBrownToons on the story behind our #CharlieHebdo front page image http://t.co/pmyzSyahAT http://t.co/Lle6K8uPDg,real,https://pbs.twimg.com/media/B61lZCYCQAEfsl8.jpg,,553209843939831809,charliehebdo
Steve Bell on the Charlie Hebdo attack – cartoon,Steve Bell on the Charlie Hebdo attack – cartoon http://t.co/wLM2qhVj44 http://t.co/EHwAFSfL11,real,https://pbs.twimg.com/media/B61le-kIEAMZaGK.jpg,,553209912550240256,charliehebdo
CERN put flags at half-mast and observed a minute's silence today in solidarity with #CharlieHebdo #JeSuisCharlie,CERN put flags at half-mast and observed a minute's silence today in solidarity with #CharlieHebdo #JeSuisCharlie http://t.co/HgzI8R8X4h,real,https://pbs.twimg.com/media/B61kMqVCUAAAlTy.jpg,,553209917944131585,charliehebdo
"There is a sickness in the world, but it's not #islam, it's religious extremism everywhere. #JeSuisCharlie","There is a sickness in the world, but it's not #islam, it's religious extremism everywhere. #JeSuisCharlie http://t.co/zNRSUFbd0P",real,https://pbs.twimg.com/media/B61loxfIIAE_iN3.jpg,,553210080829906945,charliehebdo
Especially poignant this week: Bill Hicks on what free speech really means #CharlieHebdo,Especially poignant this week: Bill Hicks on what free speech really means http://t.co/lvK3nQAzDn #CharlieHebdo http://t.co/5s808jTmxT,real,https://pbs.twimg.com/media/B61nsNrIMAAXe9M.png,,553212338728603648,charliehebdo
"""We are all Charlie”: European newspapers show solidarity with Charlie Hebdo after attack","""We are all Charlie”: European newspapers show solidarity with Charlie Hebdo after attack http://t.co/xq1OQhDJVF http://t.co/jt7D6fuIBH",real,https://pbs.twimg.com/media/B61ols7IEAAZXC8.jpg,,553213326277500929,charliehebdo
These cartoons are poignant tributes to victims of the Charlie Hebdo attack,These cartoons are poignant tributes to victims of the Charlie Hebdo attack http://t.co/R59wUj58Pp http://t.co/5BhfsdNYfe,real,https://pbs.twimg.com/media/B61onIdCUAA1NTh.jpg,,553213362713399297,charliehebdo
The German newspaper Berliner Kurier printed a new #Mohammed cartoon on today's front page. #JeSuisCharlie,The German newspaper Berliner Kurier printed a new #Mohammed cartoon on today's front page. #JeSuisCharlie http://t.co/rpNHS7BmiL,real,https://pbs.twimg.com/media/B61o9t-CUAAVpGq.jpg,,553213740137467907,charliehebdo
Cartoonist promises to draw Mohamed every day for the rest of the year #CharlieHebdo,Cartoonist promises to draw Mohamed every day for the rest of the year #CharlieHebdo http://t.co/FLxOuc7MA9 http://t.co/Gxk5jwgkyv,real,https://pbs.twimg.com/media/B61pUqoCIAArGLf.jpg,,553214219899117568,charliehebdo
Why the killing of Charlie Hebdo cartoonists will make art stronger,Why the killing of Charlie Hebdo cartoonists will make art stronger http://t.co/kePuer7hTe http://t.co/zDyDWhhPyU,real,https://pbs.twimg.com/media/B61phyTCQAAv8wW.png,,553214358948683776,charliehebdo
We have reached peak stupid,We have reached peak stupid http://t.co/8XQoZ05pgZ http://t.co/pP4b9Mbaoi,real,https://pbs.twimg.com/media/B61p1mqCUAEjIkp.png,,553214700155330560,charliehebdo
#JesuisAhmed commemorates Muslim police officer Ahmed Merabet murdered in Charlie Hebdo attack,#JesuisAhmed commemorates Muslim police officer Ahmed Merabet murdered in Charlie Hebdo attack http://t.co/qfxjQMhUoN http://t.co/U1AyY3wWYY,real,https://pbs.twimg.com/media/B61pikVCcAErVmE.jpg,,553214939838836736,charliehebdo
“The paper will continue because they didn’t win.” #CharlieHebdo vows to continue publishing,“The paper will continue because they didn’t win.” #CharlieHebdo vows to continue publishing http://t.co/I4mRRhzUrZ http://t.co/nAAbzqydOY,real,https://pbs.twimg.com/media/B61qY7hIIAAqm8p.jpg,,553215305917665280,charliehebdo
People worldwide are breaking out their pens to pay tribute to #CharlieHebdo shooting victims:,People worldwide are breaking out their pens to pay tribute to #CharlieHebdo shooting victims: http://t.co/wDdqaVkYev http://t.co/TtlxaVvUF8,real,https://pbs.twimg.com/media/B61qcIoIcAAMGcv.png,,553215362058440704,charliehebdo
Why @CNN isn't publishing the #CharlieHebdo cartoons,Why @CNN isn't publishing the #CharlieHebdo cartoons http://t.co/b11gbLTCbm http://t.co/jQ7jyAowvW,real,https://pbs.twimg.com/media/B61qdLQCcAIpHf8.png,,553215523602046976,charliehebdo
I haven't drawn an editorial cartoon for more than a year... thought it was time to pick up my pen... #JeSuisCharlie,I haven't drawn an editorial cartoon for more than a year... thought it was time to pick up my pen... #JeSuisCharlie http://t.co/8ZaQFJJ4QW,real,https://pbs.twimg.com/media/B61qsDHCQAAbI99.jpg,,553215634864345088,charliehebdo
The pen has always been and will always be mightier than the sword. #JeSuisCharlie @Charlie_Hebdo_,The pen has always been and will always be mightier than the sword. #JeSuisCharlie @Charlie_Hebdo_ http://t.co/tLnZfdH97S,real,https://pbs.twimg.com/media/B61qtTDIcAERTfw.jpg,,553215658784456705,charliehebdo
#diannefeinstein said this a while back. Unbelievably ignorant. #CharlieHebdo,#diannefeinstein said this a while back. Unbelievably ignorant. #CharlieHebdo http://t.co/OaQLyq2sIY,real,https://pbs.twimg.com/media/B61q6RTCUAAeum9.jpg,,553215879979085829,charliehebdo
This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks,This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks http://t.co/DuFup9v1iH http://t.co/kSgh0NujBW,real,https://pbs.twimg.com/media/B61rZKRCAAAFnDF.jpg,,553216451780554752,charliehebdo
The Foreign Office’s Union flag at half mast today. Our thoughts with the French people. #CharlieHebdo #JeSuisCharlie,The Foreign Office’s Union flag at half mast today. Our thoughts with the French people. #CharlieHebdo #JeSuisCharlie http://t.co/6KCR9GkaGB,real,https://pbs.twimg.com/media/B61rcFnCMAArMRJ.jpg,,553216460164968449,charliehebdo
Cartoonists fight back. #JeSuisCharlie,Cartoonists fight back. #JeSuisCharlie http://t.co/vUByhnDcHw,real,https://pbs.twimg.com/media/B61rz0WCMAEwV-R.jpg,,553216874130206721,charliehebdo
Agence France-Presse staff line up to proclaim #JeSuisCharlie,Agence France-Presse staff line up to proclaim #JeSuisCharlie http://t.co/Kmr1QVHAZl http://t.co/BjH2Hm4OZb,real,https://pbs.twimg.com/media/B61s10SIQAEEmvg.jpg,,553218001181605889,charliehebdo
'We have stories to tell. Not everyone will like them. Stand with us.' #TellYourStory #JeSuisCharlie,'We have stories to tell. Not everyone will like them. Stand with us.' #TellYourStory #JeSuisCharlie http://t.co/jx8We9hCgS,real,https://pbs.twimg.com/media/B61s6j3IEAEINWh.jpg,,553218083410952192,charliehebdo
"Evil rears its head again, but cartoonists will not cower. My toon: #JeSuisCharlie","Evil rears its head again, but cartoonists will not cower. My toon: http://t.co/JkcZfsglbC #JeSuisCharlie http://t.co/Udx2XfoT3h",real,https://pbs.twimg.com/media/B61tGH3CAAAgOku.jpg,,553218281705066496,charliehebdo
The attack on #CharlieHebdo led to a Twitter reaction that ranged from condemnation to support,The attack on #CharlieHebdo led to a Twitter reaction that ranged from condemnation to support http://t.co/rChA8VxNvD http://t.co/v65Kjth7hO,real,https://pbs.twimg.com/media/B61tYo4IYAEmahK.png,,553218599390040065,charliehebdo
"Don't forget: France gave us the Statue of Liberty, our symbol of freedom. #JeSuisCharlie","Don't forget: France gave us the Statue of Liberty, our symbol of freedom. #JeSuisCharlie http://t.co/ziXLTuB6fg",real,https://pbs.twimg.com/media/B61t2puCYAADJ4A.jpg,,553219195056693249,charliehebdo
"#AJEOpinion: ""It’s going to get a lot worse for France’s Muslims"" #CharlieHebdo","#AJEOpinion: ""It’s going to get a lot worse for France’s Muslims"" #CharlieHebdo http://t.co/nuzS6Avu0A http://t.co/vW76MGytm5",real,https://pbs.twimg.com/media/B61uV4xIAAAhe4z.jpg,,553219651594125312,charliehebdo
"#CharlieHebdo: If we talk about ‘war’, we fall into the trap set by murderers, @robinlustig","#CharlieHebdo: If we talk about ‘war’, we fall into the trap set by murderers, @robinlustig http://t.co/AwHoRooAyG http://t.co/kD7XkvUaUV",real,https://pbs.twimg.com/media/B61pZtWCIAADJ5O.jpg,,553219770053443585,charliehebdo
"Such a moving photo from @mariotestino, it actually brought a tear to my eye. #JeSuisCharlie","Such a moving photo from @mariotestino, it actually brought a tear to my eye. #JeSuisCharlie http://t.co/s8Zv6gtK96",real,https://pbs.twimg.com/media/B61us7pCcAABFy5.jpg,,553220054184382465,charliehebdo
"We mourn WWF friend and supporter Tignous, killed in yesterday's Charlie Hebdo attack in Paris. #JeSuisCharlie","We mourn WWF friend and supporter Tignous, killed in yesterday's Charlie Hebdo attack in Paris. #JeSuisCharlie http://t.co/uTy1NbGHF7",real,https://pbs.twimg.com/media/B61v28ICEAAoLs8.jpg,,553221319345844225,charliehebdo
#CharlieHebdo will print 1 million copies next week,#CharlieHebdo will print 1 million copies next week http://t.co/9rN03AJrO9 http://t.co/7W21oQBHTO,real,https://pbs.twimg.com/media/B61whbPIgAAqT4_.jpg,,553222048924049408,charliehebdo
Several mosques in France allegedly attacked after the #CharlieHebdo massacre:,Several mosques in France allegedly attacked after the #CharlieHebdo massacre: http://t.co/nAXb9CjxPw http://t.co/N04rvxa6B4,real,https://pbs.twimg.com/media/B61xHYYCAAAWI32.jpg,,553222727700865025,charliehebdo
Sarkozy on #CharlieHebdo in 2011: prefer “an excess of caricature to an excess of censorship”,Sarkozy on #CharlieHebdo in 2011: prefer “an excess of caricature to an excess of censorship” http://t.co/aQZBlwbwjJ http://t.co/JDSRgnFoft,real,https://pbs.twimg.com/media/B61yMI0IAAQPsZ8.jpg,,553223882128490496,charliehebdo
Did this in a rush for @SkyNews before latest #CharlieHebdo media maelstrom,Did this in a rush for @SkyNews before latest #CharlieHebdo media maelstrom http://t.co/EFgnTIwouk,real,https://pbs.twimg.com/media/B61ySfnIIAAm0TC.jpg,,553223992300285952,charliehebdo
NATO calls Russia anti-terror ally after Paris attack #CharlieHebdo,NATO calls Russia anti-terror ally after Paris attack http://t.co/md6EqMVZ0u #CharlieHebdo http://t.co/VzHQYxNmXw,real,https://pbs.twimg.com/media/B61yXfyCUAAN-3V.jpg,,553224082213601280,charliehebdo
How people in France view Muslims: Very positively #CharlieHebdo,How people in France view Muslims: Very positively #CharlieHebdo http://t.co/Pkel3P5E26 http://t.co/VmgEstRnAz,real,https://pbs.twimg.com/media/B61rJyPCQAE_Jau.jpg,,553224402012078081,charliehebdo
The best cartoon yet about the #ParisShooting. #CharlieHebdo #JeSuisCharlie,The best cartoon yet about the #ParisShooting. #CharlieHebdo #JeSuisCharlie http://t.co/8GJk1mOjNu,real,https://pbs.twimg.com/media/B61y_RyIQAASg2f.jpg,,553224764924243969,charliehebdo
"White terrorists are 'mentally ill', while brown terrorists are 'Islamic assassins'. #NAACPBombing #CharlieHebdo","White terrorists are 'mentally ill', while brown terrorists are 'Islamic assassins'. #NAACPBombing #CharlieHebdo http://t.co/idMCYFtIbh",real,https://pbs.twimg.com/media/B61zh2ZIAAAnVgh.jpg,,553225359928213505,charliehebdo
"#CharlieHebdo: If we talk about ‘war’, we fall into the trap set by murderers, @robinlustig","#CharlieHebdo: If we talk about ‘war’, we fall into the trap set by murderers, @robinlustig http://t.co/dbBJUkm0sR http://t.co/IqouaAdFxx",real,https://pbs.twimg.com/media/B61zjPpCMAAUcCz.jpg,,553225402282692608,charliehebdo
Political cartoonists are mourning #CharlieHebdo by retaliating the only way they know how. On pen and paper.,Political cartoonists are mourning #CharlieHebdo by retaliating the only way they know how. On pen and paper. http://t.co/0GLdlkk5ja,real,https://pbs.twimg.com/media/B61z1gXIEAA0i7Y.jpg,,553225701701066752,charliehebdo
Charlie Hebdo will print 1 million copies of next issue. #JeSuisCharlie,Charlie Hebdo will print 1 million copies of next issue. http://t.co/AsJqXcoKAP #JeSuisCharlie http://t.co/HzQKnNo7FC,real,https://pbs.twimg.com/media/B61z8TCCcAITqGl.png,,553225809444749313,charliehebdo
What 14 British Muslims think about the Charlie Hebdo attack,What 14 British Muslims think about the Charlie Hebdo attack http://t.co/LDERW9d1LN http://t.co/KiT0OduVsC,real,https://pbs.twimg.com/media/B61z6QvCIAAXkXP.jpg,,553226059836297216,charliehebdo
“They won’t kill freedom.” Europe's newspapers respond to #CharlieHebdo attack,“They won’t kill freedom.” Europe's newspapers respond to #CharlieHebdo attack http://t.co/k2qcl4QjbQ http://t.co/LcVR20LFJx,real,https://pbs.twimg.com/media/B610PwAIUAA6fsh.jpg,,553226143307161600,charliehebdo
Obama supports 'moderate' Muslims #CharlieHebdo #Nosharia #tcot #tgdn #teaparty #PJNET #ccot #RedNationRising,Obama supports 'moderate' Muslims #CharlieHebdo #Nosharia #tcot #tgdn #teaparty #PJNET #ccot #RedNationRising http://t.co/1VUhxsm5S9,real,https://pbs.twimg.com/media/B610rvPCQAA5LLG.jpg,,553226624976420864,charliehebdo
A 60-second tribute to the victims of the #CharlieHebdo attack,A 60-second tribute to the victims of the #CharlieHebdo attack http://t.co/SNQBRuh48T http://t.co/WFYN11sijj,real,https://pbs.twimg.com/media/B611OeMIIAAkHys.jpg,,553227220765130752,charliehebdo
How can you defend anyone's rights if they chop off your head? Tolerance of intolerance is cowardice! #CharlieHebdo,How can you defend anyone's rights if they chop off your head? Tolerance of intolerance is cowardice! #CharlieHebdo http://t.co/KAtF0DfVEO,real,https://pbs.twimg.com/media/B611PVpIcAAc3I4.jpg,,553227238829981698,charliehebdo
So heartbroken for France...thinking of all my French friends across the sea today #JeSuisCharlie,So heartbroken for France...thinking of all my French friends across the sea today #JeSuisCharlie http://t.co/LkRSIyVsCC,real,https://pbs.twimg.com/media/B611QrmIEAAny8j.jpg,,553227258782306304,charliehebdo
#JeSuisCharlie in numbers,#JeSuisCharlie in numbers http://t.co/FTkljHIEpw,real,https://pbs.twimg.com/media/B611SbqIIAISRdZ.png,,553227288859664384,charliehebdo
Anti-terror police close in on #CharlieHebdo suspects in tiny French village,Anti-terror police close in on #CharlieHebdo suspects in tiny French village http://t.co/Sj4HijDF9f http://t.co/0xwZI3uUtq,real,https://pbs.twimg.com/media/B611YRFIIAAlQio.jpg,,553227389061582848,charliehebdo
"And do it GoT style, please RT @GRRM: Life advice. #JeSuisCharlie","And do it GoT style, please RT @GRRM: Life advice. #JeSuisCharlie http://t.co/riVYZW5ZIh",real,https://pbs.twimg.com/media/B61ZEC_CAAA13YN.jpg,,553227441712668672,charliehebdo
I love these powerful and important images put out by artists in response to the Charlie Hebdo attack.,I love these powerful and important images put out by artists in response to the Charlie Hebdo attack. http://t.co/ZTmKkkR5pg,real,https://pbs.twimg.com/media/B612Xf1CUAA3k-M.jpg,,553228482927263744,charliehebdo
Paris: @UNESCO staff in solidarity with #CharlieHebdo. Freedom of expression is a human right,Paris: @UNESCO staff in solidarity with #CharlieHebdo. Freedom of expression is a human right http://t.co/HbTz7XM55E http://t.co/M8sTeyu4s3,real,https://pbs.twimg.com/media/B612a-LCEAE5e2e.jpg,,553228535511650305,charliehebdo
15 Cartoons From Artists Responding to #ParisShooting #CharlieHebdo #freespeech Please RT!,15 Cartoons From Artists Responding to #ParisShooting http://t.co/AZk7gGeuAb #CharlieHebdo #freespeech Please RT! http://t.co/EMlnyvBGUK,real,https://pbs.twimg.com/media/B612bFxCIAIN2gq.jpg,,553228537084116993,charliehebdo
Just shameful RT Lifenews: the terrorist Attack in Paris organized by the US Intelligence,Just shameful RT Lifenews: the terrorist Attack in Paris organized by the US Intelligence http://t.co/X5EvkYDl1U http://t.co/jAhDDk82Sa,real,https://pbs.twimg.com/media/B61TXYPCMAAuE38.png,,553229177055219713,charliehebdo
Charlie Hebdo will publish one million copies next week with help from Google,Charlie Hebdo will publish one million copies next week with help from Google http://t.co/e1TKBbVpwl http://t.co/1ThluwbhVq,real,https://pbs.twimg.com/media/B613YhDIgAIqCxn.jpg,,553229592480481281,charliehebdo
'Stupidity will not win' - Survivors of #CharlieHebdo attack will publish new issue next week,'Stupidity will not win' - Survivors of #CharlieHebdo attack will publish new issue next week http://t.co/Nj2I6Toy2j http://t.co/GanDakkrwE,real,https://pbs.twimg.com/media/B613YvsCAAEYyrn.png,,553229626756329472,charliehebdo
How cartoonists around the world responded to the Charlie Hebdo attack,How cartoonists around the world responded to the Charlie Hebdo attack http://t.co/alxmVb4EU0 http://t.co/9KXhtkFNZW,real,https://pbs.twimg.com/media/B613_NBIcAEdoFu.jpg,,553230256992423936,charliehebdo
Who profits from killing Charlie? (Op-Edge by Pepe Escobar) #CharlieHebdo,Who profits from killing Charlie? (Op-Edge by Pepe Escobar) #CharlieHebdo http://t.co/p0LpnuyntG http://t.co/OoTUd8R1uO,real,https://pbs.twimg.com/media/B614T5NIgAEXFDh.jpg,,553230614712033283,charliehebdo
A Muslim must always be straightforward and consistent in his actions and words. #RespectForMuslims #JeSuisCharlie,A Muslim must always be straightforward and consistent in his actions and words. #RespectForMuslims #JeSuisCharlie http://t.co/9B1fkBYDIG,real,https://pbs.twimg.com/media/B614Wq2CEAAMZRD.jpg,,553230661012975618,charliehebdo
