id,event,label,tweet_text,image_link,has_image,json_path,tweet_text_clean
553484760233017344,charliehebdo,fake,The area northeast of Paris where shots were fired in the manhunt for Charlie Hebdo attackers http://t.co/0W4gaarWcf http://t.co/4ejWR9SMM4,https://pbs.twimg.com/media/B65fdPWIgAAOSqC.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553484760233017344\source-tweet\553484760233017344.json,The area northeast of Paris where shots were fired in the manhunt for Charlie Hebdo attackers
553484780093050880,charliehebdo,fake,Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest: http://t.co/7N7uvClhWY (Pic:Martmann/Reuters) http://t.co/kntlzzmvHm,https://pbs.twimg.com/media/B65fKWVCcAAPhxQ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553484780093050880\source-tweet\553484780093050880.json,Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest: (Pic:Martmann/Reuters)
553485452943302656,charliehebdo,fake,BREAKING: French police: Suspects in newspaper attack appear to have taken a hostage northeast of Paris,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553485452943302656\source-tweet\553485452943302656.json,BREAKING: French police: Suspects in newspaper attack appear to have taken a hostage northeast of Paris
553486439129038848,charliehebdo,fake,BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553486439129038848\source-tweet\553486439129038848.json,BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.
553486529231089664,charliehebdo,fake,#BREAKING Paris massacre suspects holding one hostage: police source,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553486529231089664\source-tweet\553486529231089664.json,#BREAKING Paris massacre suspects holding one hostage: police source
553486796534054912,charliehebdo,fake,"Meaux hospital sent medical team to reported hostage scene northeast of Paris, hospital communications director says. http://t.co/vncToPmhMX",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553486796534054912\source-tweet\553486796534054912.json,"Meaux hospital sent medical team to reported hostage scene northeast of Paris, hospital communications director says."
553487544508493825,charliehebdo,fake,#CharlieHebdo attack suspects take 1 person hostage North-East of Paris (police source) http://t.co/LdSF5QeCiv http://t.co/2y5fPwHXA7,https://pbs.twimg.com/media/B65h-IzCQAAwqWq.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553487544508493825\source-tweet\553487544508493825.json,#CharlieHebdo attack suspects take 1 person hostage North-East of Paris (police source)
553487971497041920,charliehebdo,fake,"Schools close, people told to stay indoors amid Dammartin-en-Goele #CharlieHebdo manhunt http://t.co/D8ZTxcCaK5 http://t.co/juVYYleAJ4",https://pbs.twimg.com/media/B65iYKKIgAAYPb2.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553487971497041920\source-tweet\553487971497041920.json,"Schools close, people told to stay indoors amid Dammartin-en-Goele #CharlieHebdo manhunt"
553488054640340992,charliehebdo,fake,Latest on the manhunt for Charlie Hebdo attackers: http://t.co/JfmqW07Vhk http://t.co/mjiiPM2gHG,https://pbs.twimg.com/media/B65ic_1CMAAdKe9.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553488054640340992\source-tweet\553488054640340992.json,Latest on the manhunt for Charlie Hebdo attackers:
553488824656203776,charliehebdo,fake,"Schools closed, Dammartin-en-Goele residents told to stay indoors, town 'like warzone' http://t.co/G6eunBDIrj http://t.co/FAtmW7d3xk",https://pbs.twimg.com/media/B65jARpCcAENJDu.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553488824656203776\source-tweet\553488824656203776.json,"Schools closed, Dammartin-en-Goele residents told to stay indoors, town 'like warzone'"
553489393202499584,charliehebdo,fake,Paris Murder Suspects Cornered with Hostage http://t.co/yzHJi4Hw54,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553489393202499584\source-tweet\553489393202499584.json,Paris Murder Suspects Cornered with Hostage
553490238979727360,charliehebdo,fake,MORE: Massacre suspects believed to have taken hostage and holed up in small industrial town northeast of Paris: http://t.co/lmr2ImJhmr,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553490238979727360\source-tweet\553490238979727360.json,MORE: Massacre suspects believed to have taken hostage and holed up in small industrial town northeast of Paris:
553491540535156736,charliehebdo,fake,#CharlieHebdo latest: - 2 gunmen believed holed up in building - reports of 1 hostage - Shots fired in car chase http://t.co/Xl5uwqHQta,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553491540535156736\source-tweet\553491540535156736.json,#CharlieHebdo latest: - 2 gunmen believed holed up in building - reports of 1 hostage - Shots fired in car chase
553493222052605952,charliehebdo,fake,DEVELOPING: #CharlieHebdo shooting suspects holed up in premises of construction company http://t.co/G6eunBDIrj http://t.co/Jw357f31GO,https://pbs.twimg.com/media/B65nAMTCEAAVPXs.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553493222052605952\source-tweet\553493222052605952.json,DEVELOPING: #CharlieHebdo shooting suspects holed up in premises of construction company
553493510306152448,charliehebdo,fake,"Industrial zone in Dammartin-en-Goël, near Paris, scene of hostage taking and manhunt. More: http://t.co/8zhiaZAshc http://t.co/zCpXy3EN1P",https://pbs.twimg.com/media/B65najoIIAAzHxn.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553493510306152448\source-tweet\553493510306152448.json,"Industrial zone in Dammartin-en-Goël, near Paris, scene of hostage taking and manhunt. More:"
553493707472011264,charliehebdo,fake,Special forces stands on the roof of a building in Dammartin-en-Goele where a hostage-taking is underway #AFP http://t.co/gcm7TRRVfd,https://pbs.twimg.com/media/B65nmAUIAAEByKk.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553493707472011264\source-tweet\553493707472011264.json,Special forces stands on the roof of a building in Dammartin-en-Goele where a hostage-taking is underway #AFP
553493785523400704,charliehebdo,fake,Building in Dammartin-en-Goele where #CharlieHebdo suspects believed to be holed up http://t.co/BXIQYIqT0R http://t.co/HSzL3gK9eT,https://pbs.twimg.com/media/B65nqlUCYAEq4Wc.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553493785523400704\source-tweet\553493785523400704.json,Building in Dammartin-en-Goele where #CharlieHebdo suspects believed to be holed up
553495137314435072,charliehebdo,fake,"Charlie Hebdo killers say they ""want to die like martyrs"". I suspect the French police will be happy to oblige ...",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553495137314435072\source-tweet\553495137314435072.json,"Charlie Hebdo killers say they ""want to die like martyrs"". I suspect the French police will be happy to oblige ..."
553495922639122432,charliehebdo,fake,"UPDATE: French police in standoff with #CharlieHebdo attack suspects, hostage believed taken http://t.co/Jzqo5Su0a1 http://t.co/zexuGWcdzd",https://pbs.twimg.com/media/B65pm9HCQAIumYS.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553495922639122432\source-tweet\553495922639122432.json,"UPDATE: French police in standoff with #CharlieHebdo attack suspects, hostage believed taken"
553500238246608896,charliehebdo,fake,Gallery: Tank &amp; armoured car seen near #CharlieHebdo seige outside Paris (by @heathcliffom) http://t.co/KAlTe4Fmsd http://t.co/9lyesZgpAL,https://pbs.twimg.com/media/B65tAHACUAA7FCZ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553500238246608896\source-tweet\553500238246608896.json,Gallery: Tank &amp; armoured car seen near #CharlieHebdo seige outside Paris (by @heathcliffom)
553501357156876290,charliehebdo,fake,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553501357156876290\source-tweet\553501357156876290.json,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media"
553501773517033472,charliehebdo,fake,There's a tank near the #Paris hostage scene http://t.co/7N7uvClhWY (Pic: Heathcliff O'Malley) http://t.co/EPXhd9k6GF,https://pbs.twimg.com/media/B65u5FoCcAApyoU.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553501773517033472\source-tweet\553501773517033472.json,There's a tank near the #Paris hostage scene (Pic: Heathcliff O'Malley)
553502180666531840,charliehebdo,fake,A person living near the #Dammartin hostage scene sent us these photos #CharlieHebdo #obs http://t.co/FKHD1fGt03,https://pbs.twimg.com/media/B65vQM8CUAEvGT5.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553502180666531840\source-tweet\553502180666531840.json,A person living near the #Dammartin hostage scene sent us these photos #CharlieHebdo #obs
553502311872733184,charliehebdo,fake,Field near printers has become a makeshift helicopter pad for airforce and gendarmerie Puma helicopters #charliehebdo http://t.co/O5VQOFpWlV,https://pbs.twimg.com/media/B65vW-1CUAAnH8W.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553502311872733184\source-tweet\553502311872733184.json,Field near printers has become a makeshift helicopter pad for airforce and gendarmerie Puma helicopters #charliehebdo
553502446769942528,charliehebdo,fake,Charlie Hebdo killers tell police: 'We are ready to die as martyrs' http://t.co/h4Gp9BAetN http://t.co/MMF4hXUKDd,https://pbs.twimg.com/media/B65viunIgAACYnd.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553502446769942528\source-tweet\553502446769942528.json,Charlie Hebdo killers tell police: 'We are ready to die as martyrs'
553503184174710784,charliehebdo,fake,#CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' - French media http://t.co/G6eunBDIrj http://t.co/jOnfaapehF,https://pbs.twimg.com/media/B65wJrZCQAE0gsN.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553503184174710784\source-tweet\553503184174710784.json,#CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' - French media
553503546382249984,charliehebdo,fake,"BREAKING: #CharlieHebdo suspects “almost certainly behind hostage taking,"" say officials: http://t.co/qB4b5cKvPg http://t.co/iGJNu386dQ",https://pbs.twimg.com/media/B65wisUCcAAm7fa.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553503546382249984\source-tweet\553503546382249984.json,"BREAKING: #CharlieHebdo suspects “almost certainly behind hostage taking,"" say officials:"
553503909692841984,charliehebdo,fake,Hundreds of police at siege in Dammartin-en-Goele. Follow our #CharlieHebdo coverage: http://t.co/jMOZXPaSOJ http://t.co/kPAlm9TQwQ,https://pbs.twimg.com/media/B65vJOYCcAAdqYh.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553503909692841984\source-tweet\553503909692841984.json,Hundreds of police at siege in Dammartin-en-Goele. Follow our #CharlieHebdo coverage:
553505242554175489,charliehebdo,fake,"Suspects in #CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says French MP. http://t.co/bGkMtT3lUF",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553505242554175489\source-tweet\553505242554175489.json,"Suspects in #CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says French MP."
553505371290357761,charliehebdo,fake,"Charlie Hebdo attack suspects told police by phone they wanted to die as martyrs, French lawmaker tells TV station. http://t.co/7Bxdhozq4H",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553505371290357761\source-tweet\553505371290357761.json,"Charlie Hebdo attack suspects told police by phone they wanted to die as martyrs, French lawmaker tells TV station."
553505858811080704,charliehebdo,fake,AFP map of the region northeast of Paris where Wednesday's massacre suspects are cornered with hostage http://t.co/H9SwsdTFRf,https://pbs.twimg.com/media/B65yl5KCYAAJ8WH.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553505858811080704\source-tweet\553505858811080704.json,AFP map of the region northeast of Paris where Wednesday's massacre suspects are cornered with hostage
553506608203169792,charliehebdo,fake,"Map shows industrial estate where 2 #CharlieHebdo suspects are holed up, surrounded by police http://t.co/hi9g8dxpiR http://t.co/Vw2L6SQcMH",https://pbs.twimg.com/media/B65zU9aIUAEzqOA.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553506608203169792\source-tweet\553506608203169792.json,"Map shows industrial estate where 2 #CharlieHebdo suspects are holed up, surrounded by police"
553508098825261056,charliehebdo,fake,Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi,https://pbs.twimg.com/media/B650rsSCAAAhfig.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553508098825261056\source-tweet\553508098825261056.json,Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up
553512735192141826,charliehebdo,fake,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553512735192141826\source-tweet\553512735192141826.json,Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack
553513403512532992,charliehebdo,fake,"Killing of policewoman in Paris linked to #CharlieHebdo killers, police tell French media after identifying suspect http://t.co/vMD7kvcrjr",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553513403512532992\source-tweet\553513403512532992.json,"Killing of policewoman in Paris linked to #CharlieHebdo killers, police tell French media after identifying suspect"
553515054503821312,charliehebdo,fake,Update - French media: identified suspect in #Paris policewoman killing is known associate of suspected #CharlieHebdo gunman Cherif Kouachi,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553515054503821312\source-tweet\553515054503821312.json,Update - French media: identified suspect in #Paris policewoman killing is known associate of suspected #CharlieHebdo gunman Cherif Kouachi
553515399438811136,charliehebdo,fake,Police have surrounded the area where the #CharlieHebdo attack suspects are believed to be: http://t.co/3tGXEIX4F2 https://t.co/aBSezf2QWS,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553515399438811136\source-tweet\553515399438811136.json,Police have surrounded the area where the #CharlieHebdo attack suspects are believed to be:
553517713147301888,charliehebdo,fake,Helicopters and vehicles are seen next to a building in Dammartin-en-Goele where a hostage-taking is underway #AFP http://t.co/CBBLljNX0K,https://pbs.twimg.com/media/B659bT7IAAAlead.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553517713147301888\source-tweet\553517713147301888.json,Helicopters and vehicles are seen next to a building in Dammartin-en-Goele where a hostage-taking is underway #AFP
553518024272379905,charliehebdo,fake,Military helicopters seen dropping special forces in fields around Dammartin-en-Goele - @SkyNews http://t.co/tap0ntW3Rg,https://pbs.twimg.com/media/B659sesCMAIQuRo.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553518024272379905\source-tweet\553518024272379905.json,Military helicopters seen dropping special forces in fields around Dammartin-en-Goele - @SkyNews
553518053838061568,charliehebdo,fake,The latest on the manhunt for Charlie Hebdo suspects: http://t.co/F3hv000UQX http://t.co/r0TgWbIxsr,https://pbs.twimg.com/media/B659vL2IEAE4HG4.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\rumours\553518053838061568\source-tweet\553518053838061568.json,The latest on the manhunt for Charlie Hebdo suspects:
